ann_term	cv	annotation
PF05760	1.56940711461762	Immediate early response protein (IER)
PF05761	0.717307654883796	5' nucleotidase family
PF05764	0.264305233482384	YL1 nuclear protein
PF05768	0.82572282384477	Glutaredoxin-like domain (DUF836)
PF05769	1.08112495523467	SIKE family
PF05770	1.03072015820343	Inositol 1,3,4-trisphosphate 5/6-kinase ATP-grasp domain
PF05773	0.485523194370775	RWD domain
PF05777	6.70820393249937	Drosophila accessory gland-specific peptide 26Ab (Acp26Ab)
PF05778	2.17488244196408	Apolipoprotein CIII (Apo-CIII)
PF05781	1.42595626304613	MRVI1 protein
PF05782	1.93175741275348	Extracellular matrix protein 1 (ECM1)
PF05783	0.784368774875696	Dynein light intermediate chain (DLIC)
PF05786	0.592703047523328	Condensin complex subunit 2
PF05787	4.68920423564984	Bacterial protein of unknown function (DUF839)
PF05790	2.43934688454523	Immunoglobulin C2-set domain
PF05793	0.580643464813692	Transcription initiation factor IIF, alpha subunit (TFIIF-alpha)
PF05794	0.794131251181889	T-complex protein 11
PF05804	1.50849865157984	Kinesin-associated protein (KAP)
PF05805	1.75395656627057	L6 membrane protein
PF05806	1.43609161562723	Noggin
PF05808	1.67705098312484	Podoplanin
PF05811	0.838525491562421	Eukaryotic protein of unknown function (DUF842)
PF05817	0.472443069081507	Oligosaccharyltransferase subunit Ribophorin II
PF05821	0.898933149950989	NADH-ubiquinone oxidoreductase ASHI subunit (CI-ASHI or NDUFB8)
PF05822	0.942470701048084	Pyrimidine 5'-nucleotidase (UMPH-1)
PF05823	4.69768671361383	Nematode fatty acid retinoid binding protein (Gp-FAR-1)
PF05824	1.91880644720049	Pro-melanin-concentrating hormone (Pro-MCH)
PF05825	2.03545794695035	Beta-microseminoprotein (PSP-94)
PF05826	1.31725114161287	Phospholipase A2
PF05827	1.25098878010424	Vacuolar ATP synthase subunit S1 (ATP6S1)
PF05830	6.70820393249937	Nodulation protein Z (NodZ)
PF05831	3.53553390593274	GAGE protein
PF05832	0.426291294149985	Eukaryotic protein of unknown function (DUF846)
PF05833	0.478634421130479	Fibronectin-binding protein A N-terminus (FbpA)
PF05834	2.22715676878106	Lycopene cyclase protein
PF05835	1.44795811937843	Synaphin protein
PF05836	6.70820393249937	Chorion protein S16
PF05837	1.20398006378407	Centromere protein H (CENP-H)
PF05839	0.78334945180064	Apc13p protein
PF05841	2.86038776773678	Apc15p protein
PF05843	0.621256946562774	Suppressor of forked protein (Suf)
PF05853	6.70820393249937	beta-keto acid cleavage enzyme
PF05856	0.309646058941789	ARP2/3 complex 20 kDa subunit (ARPC4)
PF05859	0.790280622552078	Mis12 protein
PF05867	4.84012877833938	Protein of unknown function (DUF851)
PF05869	5.80767836702777	DNA N-6-adenine-methyltransferase (Dam)
PF05870	3.4443629837223	Phenolic acid decarboxylase (PAD)
PF05871	0.312009485232529	ESCRT-II complex subunit
PF05872	6.70820393249937	Bacterial protein of unknown function (DUF853)
PF05873	0.582863169772779	ATP synthase D chain, mitochondrial (ATP5H)
PF05875	0.635292782588718	Ceramidase
PF05879	2.37043210392809	Root hair defective 3 GTP-binding protein (RHD3)
PF05881	1.62480187288798	2',3'-cyclic nucleotide 3'-phosphodiesterase (CNP or CNPase)
PF05884	4.95433694306862	Interactor of ZYG-11
PF05889	0.665196275803787	O-phosphoseryl-tRNA(Sec) selenium transferase, SepSecS
PF05890	0.199540605772333	Eukaryotic rRNA processing protein EBP2
PF05891	0.423057056113325	AdoMet dependent proline di-methyltransferase
PF05899	2.75549038697784	Protein of unknown function (DUF861)
PF05902	1.49378879319591	4.1 protein C-terminal domain (CTD)
PF05903	0.895649583911214	PPPDE putative peptidase domain
PF05904	3.20589734361189	Plant protein of unknown function (DUF863)
PF05907	0.550206572777237	Eukaryotic protein of unknown function (DUF866)
PF05910	2.87777906741526	Plant protein of unknown function (DUF868)
PF05911	2.91846836065673	Filament-like plant protein, long coiled-coil
PF05912	4.69145681983877	Caenorhabditis elegans protein of unknown function (DUF870)
PF05914	0.966042771498051	RIB43A
PF05915	0.724827675713856	Eukaryotic protein of unknown function (DUF872)
PF05916	0.201982764490796	GINS complex protein
PF05918	1.09311739066115	Apoptosis inhibitory protein 5 (API5)
PF05919	6.70820393249937	Mitovirus RNA-dependent RNA polymerase
PF05920	0.81593915466605	Homeobox KN domain
PF05922	2.71205253050154	Peptidase inhibitor I9
PF05923	1.50162990775317	APC repeat
PF05924	1.65258891238008	SAMP Motif
PF05928	6.70820393249937	Zea mays MURB-like protein (MuDR)
PF05930	6.70820393249937	Prophage CP4-57 regulatory protein (AlpA)
PF05933	6.70820393249937	Fungal ATP synthase protein 8 (A6L)
PF05934	1.40312152004023	Mid-1-related chloride channel (MCLC)
PF05937	1.89196867166067	EB-1 Binding Domain
PF05938	5.43500138517169	Plant self-incompatibility protein S1
PF05947	6.70820393249937	Type VI secretion system, TssF
PF05953	3.83761289440099	Allatostatin
PF05954	6.70820393249937	Phage late control gene D protein (GPD)
PF05956	1.75107067141941	APC basic domain
PF05958	0.575223741635528	tRNA (Uracil-5-)-methyltransferase
PF05960	4.98494298760701	Bacterial protein of unknown function (DUF885)
PF05962	3.23773911015921	HutD
PF05964	0.797222450990711	F/Y-rich N-terminus
PF05965	0.780747518495974	F/Y rich C-terminus
PF05970	3.21825617942345	PIF1-like helicase
PF05971	0.478634421130479	RNA methyltransferase
PF05972	1.58339464070701	APC 15 residue motif
PF05977	6.70820393249937	Transmembrane secretion effector
PF05978	1.12232113938765	Ion channel regulatory protein UNC-93
PF05981	6.70820393249937	CreA protein
PF05983	0.32903802985403	MED7 protein
PF05986	1.34837328391642	ADAM-TS Spacer 1
PF05987	6.70820393249937	Bacterial protein of unknown function (DUF898)
PF05990	2.86038776773678	Alpha/beta hydrolase of unknown function (DUF900)
PF05991	2.48361105321191	YacP-like NYN domain
PF05994	0.899941763414247	Cytoplasmic Fragile-X interacting family
PF05995	0.700351091386268	Cysteine dioxygenase type I
PF05996	2.28632297090169	Ferredoxin-dependent bilin reductase
PF05997	0.389001147033426	Nucleolar protein,Nop52
PF06001	1.20604537831105	Domain of Unknown Function (DUF902)
PF06003	0.721416036253821	Survival motor neuron protein (SMN)
PF06008	1.48939916045194	Laminin Domain I
PF06009	1.45042247189176	Laminin Domain II
PF06011	1.85906646097517	Transient receptor potential (TRP) ion channel
PF06012	0.723977938019324	Domain of Unknown Function (DUF908)
PF06013	6.70820393249937	Proteins of 100 residues with WXG
PF06017	0.868313453752879	Unconventional myosin tail, actin- and lipid-binding
PF06020	6.70820393249937	Drosophila roughex protein
PF06021	1.95401684183679	Aralkyl acyl-CoA:amino acid N-acyltransferase
PF06025	0.54372061049102	Domain of Unknown Function (DUF913)
PF06026	0.632167677704738	Ribose 5-phosphate isomerase A (phosphoriboisomerase A)
PF06027	0.771465435123676	Solute carrier family 35
PF06031	1.36129444893062	SERTA motif
PF06032	2.73861278752583	Protein of unknown function (DUF917)
PF06039	6.70820393249937	Malate:quinone oxidoreductase (Mqo)
PF06041	1.8143603305548	Bacterial protein of unknown function (DUF924)
PF06045	2.98142396999972	Rhamnogalacturonate lyase family
PF06046	1.02386300575099	Exocyst complex component Sec6
PF06047	0.522232967867094	NF-kappa-B-activating protein C-terminal domain
PF06049	4.69212087125398	Coagulation Factor V LSPD Repeat
PF06052	0.944778389218669	3-hydroxyanthranilic acid dioxygenase
PF06058	0.555435540922806	Dcp1-like decapping family
PF06060	1.78941757839984	Pre-pro-megakaryocyte potentiating factor precursor (Mesothelin)
PF06068	0.288935989210816	TIP49 P-loop domain
PF06071	0.460717407813435	Protein of unknown function (DUF933)
PF06075	2.92211929315607	Plant protein of unknown function (DUF936)
PF06079	0.930788602201958	Apyrase
PF06080	1.10656053037616	Protein of unknown function (DUF938)
PF06083	1.41994758678189	Interleukin-17
PF06087	0.555435540922806	Tyrosyl-DNA phosphodiesterase
PF06089	6.70820393249937	L-asparaginase II
PF06090	0.640707771584466	Inositol-pentakisphosphate 2-kinase
PF06093	0.350931925281437	Spt4/RpoE2 zinc finger
PF06094	0.959919845243534	Gamma-glutamyl cyclotransferase, AIG2-like
PF06098	1.08909208551754	Radial spoke protein 3
PF06100	6.70820393249937	MCRA family
PF06101	1.77478391770532	Vacuolar protein sorting-associated protein 62
PF06102	0.21320071635561	rRNA biogenesis protein RRP36
PF06105	0.736976763450191	Aph-1 protein
PF06108	1.777964292328	Protein of unknown function (DUF952)
PF06109	5.12007942888296	Haemolysin E (HlyE)
PF06110	1.34679380876739	Eukaryotic protein of unknown function (DUF953)
PF06113	1.04651433045176	Brain and reproductive organ-expressed protein (BRE)
PF06114	6.70820393249937	IrrE N-terminal-like domain
PF06119	2.48617965293027	Nidogen-like
PF06121	2.17488244196408	Domain of Unknown Function (DUF959)
PF06127	1.33838919505482	Protein of unknown function (DUF962)
PF06131	6.70820393249937	Schizosaccharomyces pombe repeat of unknown function (DUF963)
PF06136	2.84045450908509	Domain of unknown function (DUF966)
PF06140	1.49378879319591	Interferon-induced 6-16 family
PF06144	6.70820393249937	DNA polymerase III, delta subunit
PF06148	0.369274472937998	COG (conserved oligomeric Golgi) complex component, COG2
PF06151	3.45270397988696	Trehalose receptor
PF06155	0.908752455254316	Protein of unknown function (DUF971)
PF06159	0.430545372965287	Protein of unknown function (DUF974)
PF06162	5.03911542225797	Putative pyroglutamyl peptidase PgaPase_1
PF06165	6.70820393249937	Glycosyltransferase family 36
PF06167	4.68920423564984	Glucose-regulated metallo-peptidase M90
PF06172	1.46551263137759	Cupin superfamily (DUF985)
PF06176	6.70820393249937	Lipopolysaccharide core biosynthesis protein (WaaY)
PF06179	0.429960642680129	Surfeit locus protein 5 subunit 22 of Mediator complex
PF06181	6.70820393249937	Urate oxidase N-terminal
PF06185	3.78393734332135	YecM protein
PF06189	1.92526206472283	5'-nucleotidase
PF06198	6.70820393249937	Protein of unknown function (DUF999)
PF06200	2.8716284578615	tify domain
PF06201	0.30668699453428	PITH domain
PF06202	0.884962472340543	Amylo-alpha-1,6-glucosidase
PF06203	2.16113835501504	CCT motif
PF06206	3.03389938108459	CpeT/CpcT family (DUF1001)
PF06209	1.06983548866301	Cofactor of BRCA1 (COBRA1)
PF06211	1.52364193419257	BMP and activin membrane-bound inhibitor (BAMBI) N-terminal domain
PF06212	0.430545372965287	GRIM-19 protein
PF06214	2.57831869107123	Signaling lymphocytic activation molecule (SLAM) protein
PF06217	2.99703410703568	GAGA binding protein-like family
PF06218	0.694909389020514	Nitrogen permease regulator 2
PF06219	2.87494454249973	Protein of unknown function (DUF1005)
PF06220	0.309048368487221	U1 zinc finger
PF06221	0.505649896847432	Putative zinc finger motif, C2HC5-type
PF06229	0.808355523837353	FRG1-like domain
PF06232	3.27379968514854	Embryo-specific protein 3, (ATS3)
PF06237	1.09350792438097	Protein of unknown function (DUF1011)
PF06239	0.904534033733291	Evolutionarily conserved signalling intermediate in Toll pathway
PF06240	6.70820393249937	Carbon monoxide dehydrogenase subunit G (CoxG)
PF06241	1.73124725809043	Castor and Pollux, part of voltage-gated ion channel
PF06244	0.383576755540175	Coiled-coil domain-containing protein 124 /Oxs1
PF06246	0.328927888321166	Isy1-like splicing family
PF06248	0.496682538873722	Centromere/kinetochore Zw10
PF06249	6.70820393249937	Ethanolamine utilisation protein EutQ
PF06250	6.70820393249937	YhcG PDDEXK nuclease domain
PF06253	6.70820393249937	Trimethylamine methyltransferase (MTTB)
PF06258	2.03545794695035	Mitochondrial fission ELM1
PF06268	1.2640984333174	Fascin domain
PF06271	1.05485888758984	RDD family
PF06273	2.38680633437994	Plant specific eukaryotic initiation factor 4B
PF06276	6.70820393249937	Ferric iron reductase FhuF-like transporter
PF06278	0.678177477282991	Condensin II complex subunit CAP-H2 or CNDH2, N-terminal
PF06280	4.68920423564984	Fn3-like domain
PF06283	4.95433694306862	Trehalose utilisation
PF06292	1.31825756057307	Domain of Unknown Function (DUF1041)
PF06293	1.06066017177982	Lipopolysaccharide kinase (Kdo/WaaP) family
PF06294	0.888733547706907	CH-like domain in sperm protein
PF06297	1.14225163695155	PET Domain
PF06298	2.48361105321191	Photosystem II protein Y (PsbY)
PF06309	1.14474776432918	Torsin
PF06311	1.3828939366684	NUMB domain
PF06312	2.19890434433884	Neurexophilin
PF06313	6.70820393249937	Drosophila ACP53EA protein
PF06314	4.68920423564984	Acetoacetate decarboxylase (ADC)
PF06315	3.78393734332135	Isocitrate dehydrogenase kinase/phosphatase (AceK)
PF06320	0.476731294622796	GCN5-like protein 1 (GCN5L1)
PF06324	3.23773911015921	Pigment-dispersing hormone (PDH)
PF06325	0.527712765040612	Ribosomal protein L11 methyltransferase (PrmA)
PF06327	1.41942690099657	Domain of Unknown Function (DUF1053)
PF06328	1.66779347460128	Ig-like C2-type domain
PF06330	6.70820393249937	Trichodiene synthase (TRI5)
PF06331	0.849455321970098	Transcription factor TFIIH complex subunit Tfb5
PF06333	0.721996727653165	Mediator complex subunit 13 C-terminal domain
PF06337	0.846760308173923	DUSP domain
PF06339	3.00744814056399	Ectoine synthase
PF06342	2.30890261314271	Alpha/beta hydrolase of unknown function (DUF1057)
PF06345	1.40053374869902	DRF Autoregulatory Domain
PF06346	2.14381892797867	Formin Homology Region 1
PF06350	1.19150574199771	Hormone-sensitive lipase (HSL) N-terminus
PF06351	3.47065621251292	Allene oxide cyclase
PF06355	4.68920423564984	Aegerolysin
PF06364	3.10594615880012	Protein of unknown function (DUF1068)
PF06365	1.69976602667971	CD34/Podocalyxin family
PF06367	0.855734274706214	Diaphanous FH3 Domain
PF06369	3.19801074533416	Sea anemone cytotoxic protein
PF06371	0.974410763915369	Diaphanous GTPase-binding Domain
PF06372	1.12222610690149	Gemin6 protein
PF06373	2.27179745329388	Cocaine and amphetamine regulated transcript protein (CART)
PF06374	1.18301374932859	NADH-ubiquinone oxidoreductase subunit b14.5b (NDUFC2)
PF06375	0.904534033733291	AP-3 complex subunit delta-1
PF06376	3.11870888084924	Arabinogalactan peptide
PF06377	3.78393734332135	Adipokinetic hormone
PF06382	6.70820393249937	Protamine and protamine like
PF06384	1.07815944277709	Beta-catenin-interacting protein ICAT
PF06387	1.72218149186115	D1 dopamine receptor-interacting protein (calcyon)
PF06388	1.32820031404799	Protein of unknown function (DUF1075)
PF06390	3.78393734332135	Neuroendocrine-specific golgi protein P55 (NESP55)
PF06391	0.285455486489335	CDK-activating kinase assembly factor MAT1
PF06393	2.02259958738973	BH3 interacting domain (BID)
PF06394	4.73901424662182	Pepsin inhibitor-3-like repeated domain
PF06395	2.57831869107123	CDC24 Calponin
PF06396	1.12222610690149	Angiotensin II, type I receptor-associated protein (AGTRAP)
PF06398	0.810310441974089	Integral peroxisomal membrane peroxin
PF06399	1.08112495523467	GTP cyclohydrolase I feedback regulatory protein (GFRP)
PF06400	1.23858423576716	Alpha-2-macroglobulin RAP, N-terminal domain
PF06401	1.07343366747099	Alpha-2-macroglobulin RAP, C-terminal domain
PF06403	6.70820393249937	Lamprin
PF06404	2.94336333840485	Phytosulfokine precursor protein (PSK)
PF06405	3.30289129537908	Red chlorophyll catabolite reductase (RCC reductase)
PF06407	4.95433694306862	Borna disease virus P40 protein
PF06409	5.21650813658628	Nuclear pore complex interacting protein (NPIP)
PF06413	0.939967838484749	Neugrin
PF06414	1.94198527753992	Zeta toxin
PF06415	1.46533459424745	BPG-independent PGAM N-terminus (iPGM_N)
PF06417	0.266060033446299	Protein of unknown function (DUF1077)
PF06418	0.743035985271281	CTP synthase N-terminus
PF06419	0.420437482591261	Conserved oligomeric complex COG6
PF06420	1.98036947580653	Mitochondrial genome maintenance MGM101
PF06421	0.317188470927452	GTP-binding protein LepA C-terminus
PF06422	2.35734692335376	CDR ABC transporter
PF06423	0.350931925281437	GWT1
PF06424	0.254492205905155	PRP1 splicing factor, N-terminal
PF06426	2.1844948579717	Serine acetyltransferase, N-terminal
PF06427	0.516048172600408	UDP-glucose:Glycoprotein Glucosyltransferase
PF06428	0.959751941884917	GDP/GTP exchange factor Sec2p
PF06432	0.254492205905155	Phosphatidylinositol N-acetylglucosaminyltransferase
PF06434	6.70820393249937	Aconitate hydratase 2 N-terminus
PF06437	1.71241083045884	IMP-specific 5'-nucleotidase
PF06441	1.14211136308655	Epoxide hydrolase N terminus
PF06445	2.91309125778499	GyrI-like small molecule binding domain
PF06446	3.64700871149823	Hepcidin
PF06448	1.4522385384152	Domain of Unknown Function (DUF1081)
PF06449	4.68920423564984	Mitochondrial domain of unknown function (DUF1082)
PF06452	3.01699730315967	Carbohydrate family 9 binding domain-like
PF06454	1.71145870797133	Protein of unknown function (DUF1084)
PF06456	1.0102029647934	Arfaptin-like domain
PF06459	1.65355074178527	Ryanodine Receptor TM 4-6
PF06461	1.14591941825388	Domain of Unknown Function (DUF1086)
PF06462	1.41804547779149	Propeller
PF06463	0.389571260893269	Molybdenum Cofactor Synthesis C
PF06464	1.26170095406799	DMAP1-binding Domain
PF06465	0.994319786611676	Domain of Unknown Function (DUF1087)
PF06466	1.1870513506546	PCAF (P300/CBP-associated factor) N-terminal domain
PF06467	1.77685438467859	MYM-type Zinc finger with FCS sequence motif
